model,weight_quant,cache_type_k,cache_type_v,n_ctx,example_id,domain,sub_domain,difficulty,length,predicted,expected,is_correct,ttft_s,decode_tokens_per_second,prompt_tokens,predicted_tokens
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66efaf70821e116aacb234bd,Multi-Document QA,Multi-news,hard,medium,C,D,False,10.292401231999975,103.13007845137295,75649,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66fa700bbb02136c067c6c06,Code Repository Understanding,Code repo QA,easy,medium,A,C,False,16.460703360964544,92.49597497983876,107167,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,67189156bb02136c067d3b8d,Long-dialogue History Understanding,Dialogue history QA,hard,medium,D,B,False,14.586416567966808,95.76874242921903,97136,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66f17aab821e116aacb2772d,Single-Document QA,Financial,hard,medium,B,D,False,17.032467668992467,92.75093475551434,109074,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,6725dcb2bb02136c067d85b7,Long In-context Learning,Many-shot learning,hard,medium,C,A,False,14.961580579984002,94.83581919254709,99153,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66ecfdbd821e116aacb1e3f7,Single-Document QA,Literary,hard,medium,B,C,False,16.818443701020442,92.12390953719971,108041,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,67192057bb02136c067d41b4,Long-dialogue History Understanding,Dialogue history QA,easy,medium,C,C,True,13.528817749000154,95.30503567982272,96452,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66f4ce9e821e116aacb31731,Multi-Document QA,Governmental,easy,medium,A,B,False,5.7837882690364495,113.77262008566723,52924,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66ece28e821e116aacb1db1f,Single-Document QA,Literary,easy,medium,D,D,True,6.659495962026995,112.11646097383657,55731,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,6725d977bb02136c067d8373,Long In-context Learning,Many-shot learning,easy,medium,A,A,True,19.243529556959402,87.94283166299208,122192,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,6725dc6abb02136c067d8586,Long In-context Learning,Many-shot learning,easy,medium,B,C,False,14.071678064996377,94.73874311293746,99070,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,A,D,False,15.604192814033013,94.59828984029149,102590,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66f28ede821e116aacb29a27,Multi-Document QA,Academic,hard,medium,B,B,True,17.18158436001977,92.96798850683243,109559,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66fc05b6bb02136c067c88e4,Multi-Document QA,Academic,hard,medium,D,A,False,10.233847149007488,105.62093142808575,74850,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,67286634bb02136c067d91f0,Long In-context Learning,Many-shot learning,hard,medium,B,D,False,17.41303463897202,125.75452716297787,111381,3
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66fe81dcbb02136c067ca2de,Multi-Document QA,Legal,hard,medium,A,C,False,7.143846018996555,112.48603810991818,56136,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66ec31eb821e116aacb1bf28,Single-Document QA,Literary,easy,medium,D,B,False,14.57079564401647,93.41831480658395,101483,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66ed211f821e116aacb1ee0d,Single-Document QA,Literary,hard,medium,D,C,False,13.951020565000363,96.16497100776381,94373,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66ec2df6821e116aacb1bb7b,Long In-context Learning,User guide QA,hard,medium,B,C,False,14.15525551099563,96.8547186786595,95982,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66f97d7fbb02136c067c56b2,Multi-Document QA,Financial,hard,medium,C,A,False,6.816553933022078,114.07376116340978,54523,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66f535c5821e116aacb33168,Multi-Document QA,Governmental,hard,medium,C,B,False,19.683299184020143,88.31350189253074,122033,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,670cf1c0bb02136c067d26e5,Single-Document QA,Detective,hard,medium,A,A,True,12.7967241909937,97.050204525724,92853,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,672468b1bb02136c067d74bd,Single-Document QA,Event ordering,hard,medium,B,B,True,19.385402655985672,95.84460394879768,119544,9
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,67246a00bb02136c067d759f,Single-Document QA,Event ordering,hard,medium,B,B,True,20.70491187495645,94.37028803909027,124206,9
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66f590fa821e116aacb33f35,Multi-Document QA,Academic,hard,medium,C,C,True,9.799993849999737,107.19783192384934,71737,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,671b5d49bb02136c067d55fb,Long-dialogue History Understanding,Dialogue history QA,easy,medium,C,C,True,14.599015824962407,94.81446365013463,98848,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,6723a1ccbb02136c067d70b3,Single-Document QA,Event ordering,easy,medium,D,D,True,20.684212300984655,86.9048629381312,124887,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66f5605a821e116aacb3381f,Multi-Document QA,Governmental,hard,long,D,D,True,19.04999911901541,88.17339849898566,121237,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66f55828821e116aacb3363e,Multi-Document QA,Governmental,hard,long,D,D,True,17.808501119958237,90.75105001800841,111861,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66fa3843bb02136c067c655d,Code Repository Understanding,Code repo QA,hard,long,?,D,False,,1000000.0,115376,1
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66fcfb1cbb02136c067c938b,Long In-context Learning,New language translation,easy,long,D,A,False,20.770799168967642,86.68052200635613,128320,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66fcf53fbb02136c067c91e7,Long In-context Learning,New language translation,easy,long,B,A,False,21.81611315201735,87.09319652443712,128345,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66f1dac1821e116aacb27df1,Code Repository Understanding,Code repo QA,easy,long,D,A,False,17.639119926956482,90.22236288139213,110882,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66fcf80dbb02136c067c928e,Code Repository Understanding,Code repo QA,hard,long,C,B,False,16.00318601797335,95.01653139182888,104024,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,q8_0,q8_0,131072,66f40c5e821e116aacb30ad2,Code Repository Understanding,Code repo QA,hard,long,D,A,False,19.571769030008,89.0379656494311,119832,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f3c1c3821e116aacb2eaf6,Multi-Document QA,Governmental,hard,short,A,A,True,3.31171625002753,112.57923423253064,33941,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66eefe85821e116aacb228dc,Multi-Document QA,Academic,hard,short,A,A,True,3.198600798030384,114.28581632662171,30966,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66ebde0f5a08c7b9b35e1256,Single-Document QA,Academic,hard,short,D,D,True,2.2168029160238802,122.16060110650783,21745,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,671b1480bb02136c067d4f14,Long-dialogue History Understanding,Agent history QA,easy,short,A,A,True,2.9636753880186006,115.37924165190624,29611,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66ed0cb0821e116aacb1e6c1,Single-Document QA,Financial,hard,short,D,A,False,6.1032691320287995,101.09746032122138,53398,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f67c18bb02136c067c21b8,Single-Document QA,Academic,easy,short,A,C,False,2.63816642598249,119.9036274594295,24631,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66ebdadd5a08c7b9b35e0e5b,Single-Document QA,Academic,hard,short,A,B,False,3.9168418390327133,109.75677726662752,37602,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,6704a442bb02136c067cdd91,Single-Document QA,Literary,hard,short,A,C,False,1.7725134859792888,125.12634828528026,16748,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f3ad93821e116aacb2e29f,Code Repository Understanding,Code repo QA,hard,short,D,C,False,3.3900472410023212,111.84509454405648,33566,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f9625fbb02136c067c5456,Long In-context Learning,User guide QA,easy,short,B,B,True,1.4068078640266322,130.52913247075332,13174,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f39ac5821e116aacb2da81,Code Repository Understanding,Code repo QA,easy,short,A,B,False,14.519446665013675,80.2736830882791,100053,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66fa6867bb02136c067c6b3b,Multi-Document QA,Multi-news,hard,short,A,D,False,2.8643765230081044,118.94407398321403,24525,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66ec3a46821e116aacb1c49f,Long In-context Learning,User guide QA,easy,short,D,A,False,2.641768378962297,118.16893541790722,26214,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66ebd5125a08c7b9b35e0616,Single-Document QA,Legal,easy,short,A,C,False,2.05789526400622,122.60970934793666,20396,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66fe8eb3bb02136c067ca35f,Single-Document QA,Legal,hard,short,C,D,False,1.5782186159631237,127.82845421444422,15714,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66fcf36fbb02136c067c919e,Code Repository Understanding,Code repo QA,hard,short,D,D,True,9.325721359986346,90.27320338693775,73271,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,671b3fa1bb02136c067d5353,Long-dialogue History Understanding,Agent history QA,hard,short,C,C,True,3.7384404389886186,112.53172647405572,33818,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f41348821e116aacb30c89,Multi-Document QA,Legal,hard,short,A,D,False,1.3730375680024736,130.5717410109517,12444,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66ebe68d5a08c7b9b35e190b,Single-Document QA,Legal,hard,short,A,C,False,1.6813953289529309,125.85319617956891,17240,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f91f2cbb02136c067c4b1e,Single-Document QA,Literary,hard,short,B,B,True,1.3234211439848877,130.4673994585603,12822,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66ebc95f5a08c7b9b35df497,Single-Document QA,Academic,easy,short,A,B,False,3.033182806975674,114.742635853488,30472,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66ed1556821e116aacb1ea14,Single-Document QA,Academic,hard,short,A,A,True,2.594956703018397,119.38795021149389,25503,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66faac15bb02136c067c73f3,Multi-Document QA,Academic,hard,short,B,C,False,4.652285213000141,106.67866801681856,43040,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f284ff821e116aacb29763,Single-Document QA,Governmental,hard,short,A,C,False,2.053182298957836,123.8266697494348,18959,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f37635821e116aacb2d017,Single-Document QA,Governmental,hard,short,A,D,False,1.951180108007975,123.37099682801602,19541,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,6703a0ecbb02136c067cd11b,Long Structured Data Understanding,Table QA,hard,short,B,A,False,9.786569385963958,88.93774288515428,75900,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66fab090bb02136c067c74e7,Multi-Document QA,Academic,hard,short,D,B,False,6.777619355008937,100.6497500531207,56008,27
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66eae4de5a08c7b9b35dd12d,Single-Document QA,Academic,hard,short,A,C,False,1.795961866970174,128.15301469955125,15754,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f8d84cbb02136c067c465f,Single-Document QA,Legal,hard,short,D,C,False,2.7199714849703014,116.21298207959501,27414,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f59d31821e116aacb340f6,Multi-Document QA,Academic,hard,short,D,D,True,8.058293167036027,94.64088589784255,65770,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66fcf2f2bb02136c067c9169,Multi-Document QA,Multi-news,easy,short,D,B,False,2.551121498050634,120.6795768672336,22842,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66fb6d71bb02136c067c7c34,Multi-Document QA,Legal,hard,short,A,B,False,2.7636690979707055,116.39146450469521,27426,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66eecc45821e116aacb225c3,Multi-Document QA,Legal,hard,short,?,C,False,5.064647847029846,103.44479240327306,46072,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,671b08c8bb02136c067d4e19,Long-dialogue History Understanding,Agent history QA,easy,short,A,C,False,3.0343989699613303,115.71259522558984,28930,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66ebd49a5a08c7b9b35e0550,Single-Document QA,Governmental,easy,short,D,B,False,1.7775860039982945,125.17223406034279,16936,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66ec3aff821e116aacb1c52e,Single-Document QA,Literary,easy,medium,D,D,True,11.552201431011781,84.22587537334107,85264,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,6725db01bb02136c067d847f,Long In-context Learning,Many-shot learning,hard,medium,A,A,True,14.962219339038711,80.45530037603275,100268,42
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,6719167dbb02136c067d4025,Long-dialogue History Understanding,Dialogue history QA,easy,medium,A,A,True,14.39874996902654,81.11698082597366,96877,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f3cca6821e116aacb2ef7c,Multi-Document QA,Governmental,easy,medium,C,B,False,15.13405325304484,79.70861519358296,100499,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f19f04821e116aacb27bab,Long In-context Learning,User guide QA,hard,medium,D,A,False,12.931601277959999,83.58222989553528,90005,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,670493d4bb02136c067cdcd9,Single-Document QA,Literary,easy,medium,B,B,True,4.861181307001971,105.00212055063768,41953,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f2c44e821e116aacb2b826,Multi-Document QA,Academic,hard,medium,C,C,True,20.269355552038178,71.90356832692754,124218,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66fa788abb02136c067c6d75,Code Repository Understanding,Code repo QA,hard,medium,A,D,False,18.86750543001108,73.59849491077908,119700,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,67246903bb02136c067d74f2,Single-Document QA,Event ordering,easy,medium,B,A,False,20.637468675035052,70.56797294600337,126857,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,6725d7a9bb02136c067d822d,Long In-context Learning,Many-shot learning,hard,medium,C,A,False,17.721808819973376,75.41958033717266,111389,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f8d4b3bb02136c067c45c2,Single-Document QA,Financial,hard,medium,D,B,False,12.356832073011901,82.91288511577683,89828,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,670397b5bb02136c067ccec6,Single-Document QA,Literary,easy,medium,A,B,False,6.042399144964293,100.92838342692863,50471,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66ebdfb65a08c7b9b35e140a,Single-Document QA,Academic,hard,medium,B,C,False,16.747563145996537,76.75825885883256,108914,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f52d48821e116aacb32cf4,Single-Document QA,Literary,hard,medium,A,A,True,21.144004120957106,70.9377078253159,126268,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f8c783bb02136c067c44b8,Multi-Document QA,Financial,hard,medium,B,B,True,10.437155478983186,89.21203470348149,76009,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,6719ef50bb02136c067d4911,Long-dialogue History Understanding,Dialogue history QA,easy,medium,C,C,True,14.272993055987172,79.34603985774743,97242,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66efaf70821e116aacb234bd,Multi-Document QA,Multi-news,hard,medium,C,D,False,10.218478485010564,88.00256857497028,75649,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66fa700bbb02136c067c6c06,Code Repository Understanding,Code repo QA,easy,medium,A,C,False,16.44777765998151,77.08015553330134,107167,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,67189156bb02136c067d3b8d,Long-dialogue History Understanding,Dialogue history QA,hard,medium,D,B,False,14.459009237994906,80.93776518183807,97136,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f17aab821e116aacb2772d,Single-Document QA,Financial,hard,medium,B,D,False,16.98207356198691,76.8418019402555,109074,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,6725dcb2bb02136c067d85b7,Long In-context Learning,Many-shot learning,hard,medium,C,A,False,14.875139053037856,80.26829678199381,99153,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66ecfdbd821e116aacb1e3f7,Single-Document QA,Literary,hard,medium,B,C,False,16.793775408994406,76.12505555449826,108041,68
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,67192057bb02136c067d41b4,Long-dialogue History Understanding,Dialogue history QA,easy,medium,C,C,True,13.663196492008865,80.74364900735777,96452,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f4ce9e821e116aacb31731,Multi-Document QA,Governmental,easy,medium,A,B,False,5.8407268559676595,100.01484595369625,52924,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66ece28e821e116aacb1db1f,Single-Document QA,Literary,easy,medium,D,D,True,6.573193488991819,97.45542366080639,55731,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,6725d977bb02136c067d8373,Long In-context Learning,Many-shot learning,easy,medium,A,A,True,19.43536576902261,72.7282231529162,122192,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,6725dc6abb02136c067d8586,Long In-context Learning,Many-shot learning,easy,medium,B,C,False,14.332533914013766,80.18914614847772,99070,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,670fb8dfbb02136c067d2c48,Single-Document QA,Detective,easy,medium,D,D,True,15.534415014029946,78.42815276578719,102590,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f28ede821e116aacb29a27,Multi-Document QA,Academic,hard,medium,D,B,False,17.14685219299281,77.04679629790144,109559,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66fc05b6bb02136c067c88e4,Multi-Document QA,Academic,hard,medium,D,A,False,10.093761112017091,90.17119847385247,74850,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,67286634bb02136c067d91f0,Long In-context Learning,Many-shot learning,hard,medium,B,D,False,17.40423979598563,106.315118009781,111381,3
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66fe81dcbb02136c067ca2de,Multi-Document QA,Legal,hard,medium,A,C,False,7.013625017018057,98.60352754119779,56136,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66ec31eb821e116aacb1bf28,Single-Document QA,Literary,easy,medium,D,B,False,14.702165750029963,77.69828541736727,101483,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66ed211f821e116aacb1ee0d,Single-Document QA,Literary,hard,medium,B,C,False,13.850284838001244,80.61285926254348,94373,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66ec2df6821e116aacb1bb7b,Long In-context Learning,User guide QA,hard,medium,B,C,False,14.131291778001469,80.78640516275621,95982,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f97d7fbb02136c067c56b2,Multi-Document QA,Financial,hard,medium,C,A,False,6.65265130501939,99.99117265428912,54523,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f535c5821e116aacb33168,Multi-Document QA,Governmental,hard,medium,C,B,False,19.779631260957103,72.65342217484614,122033,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,670cf1c0bb02136c067d26e5,Single-Document QA,Detective,hard,medium,A,A,True,12.913446056016255,80.83727204520824,92853,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,672468b1bb02136c067d74bd,Single-Document QA,Event ordering,hard,medium,A,B,False,19.36702076997608,72.8313885076621,119544,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,67246a00bb02136c067d759f,Single-Document QA,Event ordering,hard,medium,B,B,True,20.696393016027287,77.63238478060225,124206,9
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f590fa821e116aacb33f35,Multi-Document QA,Academic,hard,medium,C,C,True,9.647888401988894,92.02251100675502,71737,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,671b5d49bb02136c067d55fb,Long-dialogue History Understanding,Dialogue history QA,easy,medium,C,C,True,14.602510170952883,79.88431752268745,98848,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,6723a1ccbb02136c067d70b3,Single-Document QA,Event ordering,easy,medium,D,D,True,20.713378512009513,71.34365178055361,124887,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f5605a821e116aacb3381f,Multi-Document QA,Governmental,hard,long,D,D,True,19.227071824017912,72.35427820106915,121237,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f55828821e116aacb3363e,Multi-Document QA,Governmental,hard,long,D,D,True,17.7324169719941,75.36709072431307,111861,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66fa3843bb02136c067c655d,Code Repository Understanding,Code repo QA,hard,long,?,D,False,,1000000.0,115376,1
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66fcfb1cbb02136c067c938b,Long In-context Learning,New language translation,easy,long,D,A,False,20.964952839014586,70.77168225947442,128320,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66fcf53fbb02136c067c91e7,Long In-context Learning,New language translation,easy,long,B,A,False,21.75208034896059,70.6293795043473,128345,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66f1dac1821e116aacb27df1,Code Repository Understanding,Code repo QA,easy,long,?,A,False,17.598029352957383,75.2195175843252,110882,128
unsloth/Qwen3.5-9B-GGUF,Q8_0,turbo4,q8_0,131072,66fcf80dbb02136c067c928e,Code Repository Understanding,Code repo QA,hard,long,B,B,True,15.900950326002203,79.03805744214321,104024,128
